App,Category,Rating,Reviews,Size,Installs,Type,Price
Call Free – Free Call,COMMUNICATION,4.3,10.315895172210867,15.0,6.698970004336019,Free,0.0
Web Browser & Explorer,COMMUNICATION,4.0,10.515993929932415,6.6,6.698970004336019,Free,0.0
Browser 4G,COMMUNICATION,4.3,12.170176001532411,6.6,7.0,Free,0.0
Cricket Visual Voicemail,COMMUNICATION,3.9,9.52500511575785,5.1,7.0,Free,0.0
TracFone My Account,COMMUNICATION,3.6,9.941216769346136,18.0,5.999999999999999,Free,0.0
Firefox Focus: The privacy browser,COMMUNICATION,4.4,10.51542467767053,4.0,5.999999999999999,Free,0.0
TouchPal Keyboard - Fun Emoji & Android Keyboard,COMMUNICATION,4.4,13.329996867165315,37.0,7.0,Free,0.0
Skype Lite - Free Video Call & Chat,COMMUNICATION,4.2,10.40586761271859,22.0,6.698970004336019,Free,0.0
UC Browser Mini -Tiny Fast Private & Secure,COMMUNICATION,4.4,15.10972252437218,3.3,8.0,Free,0.0
WhatsApp Business,COMMUNICATION,4.4,11.825266003087918,32.0,7.0,Free,0.0
My magenta,COMMUNICATION,3.9,10.654195843620604,37.0,5.999999999999999,Free,0.0
Antillean Gold Telegram (original version),COMMUNICATION,4.4,7.985824666418917,17.0,5.0,Free,0.0
Omlet Chat,COMMUNICATION,3.9,10.615235658245211,35.0,7.0,Free,0.0
UC Browser - Fast Download Private & Secure,COMMUNICATION,4.5,16.68980498767962,40.0,8.698970004336019,Free,0.0
My Vodacom SA,COMMUNICATION,3.7,10.127470751247781,61.0,6.698970004336019,Free,0.0
Microsoft Edge,COMMUNICATION,4.3,10.21049419685733,66.0,6.698970004336019,Free,0.0
imo free video calls and chat,COMMUNICATION,4.3,15.381203040134316,11.0,8.698970004336019,Free,0.0
Hangouts Dialer - Call Phones,COMMUNICATION,4.0,11.715849982303027,79.0,7.0,Free,0.0
"Talkatone: Free Texts, Calls & Phone Number",COMMUNICATION,4.1,11.79066325655054,25.0,7.0,Free,0.0
Calls & Text by Mo+,COMMUNICATION,4.2,11.329471266980338,14.0,6.698970004336019,Free,0.0
"GO SMS Pro - Messenger, Free Themes, Emoji",COMMUNICATION,4.4,14.872084835285484,24.0,8.0,Free,0.0
"Messaging+ SMS, MMS Free",COMMUNICATION,4.1,10.248423867569471,17.0,5.999999999999999,Free,0.0
chomp SMS,COMMUNICATION,4.3,12.723812312120257,8.3,7.0,Free,0.0
Text SMS,COMMUNICATION,4.5,12.763926882845936,8.2,7.0,Free,0.0
mysms SMS Text Messaging Sync,COMMUNICATION,4.3,10.52728465496128,8.4,5.999999999999999,Free,0.0
Firefox Focus: The privacy browser,COMMUNICATION,4.4,10.515777110135918,4.0,5.999999999999999,Free,0.0
2ndLine - Second Phone Number,COMMUNICATION,4.2,9.672815734801127,32.0,5.999999999999999,Free,0.0
"CM Browser - Ad Blocker , Fast Download , Privacy",COMMUNICATION,4.6,14.63304823011885,6.1,7.698970004336018,Free,0.0
Ninesky Browser,COMMUNICATION,4.2,10.667209685765677,2.8,5.999999999999999,Free,0.0
UC Browser Mini -Tiny Fast Private & Secure,COMMUNICATION,4.4,15.109821200467977,3.3,8.0,Free,0.0
UC Browser - Fast Download Private & Secure,COMMUNICATION,4.5,16.689913828845352,40.0,8.698970004336019,Free,0.0
Ghostery Privacy Browser,COMMUNICATION,4.1,9.480367509189243,2.2,5.999999999999999,Free,0.0
Web Browser for Android,COMMUNICATION,4.1,10.916868696841577,4.3,5.999999999999999,Free,0.0
DU Browser—Browse fast & fun,COMMUNICATION,4.3,13.940821631152534,4.7,7.0,Free,0.0
Lightning Web Browser,COMMUNICATION,4.1,9.439704535103449,2.3,5.698970004336018,Free,0.0
Web Browser,COMMUNICATION,4.2,9.302463660851988,2.3,5.698970004336018,Free,0.0
Contacts+,COMMUNICATION,4.2,12.158000473542655,11.0,7.0,Free,0.0
ExDialer - Dialer & Contacts,COMMUNICATION,4.2,11.737923296044618,2.7,7.0,Free,0.0
Calls & Text by Mo+,COMMUNICATION,4.2,11.329471266980338,14.0,6.698970004336019,Free,0.0
PHONE for Google Voice & GTalk,COMMUNICATION,4.3,11.185323768517204,13.0,5.999999999999999,Free,0.0
Safest Call Blocker,COMMUNICATION,4.4,10.223394772282646,3.7,5.999999999999999,Free,0.0
Full Screen Caller ID,COMMUNICATION,4.2,11.561620386508986,10.0,6.698970004336019,Free,0.0
Hiya - Caller ID & Block,COMMUNICATION,4.4,12.087868896386281,13.0,7.0,Free,0.0
Call Blocker,COMMUNICATION,4.1,9.771611931222546,10.0,5.999999999999999,Free,0.0
Mr. Number-Block calls & spam,COMMUNICATION,4.2,12.085389784441174,13.0,7.0,Free,0.0
Should I Answer?,COMMUNICATION,4.8,12.377788156536903,8.8,5.999999999999999,Free,0.0
RocketDial Dialer & Contacts,COMMUNICATION,4.4,10.381397345540462,5.5,5.999999999999999,Free,0.0
"CallApp: Caller ID, Blocker & Phone Call Recorder",COMMUNICATION,4.4,13.088941021240965,20.0,7.0,Free,0.0
Whoscall - Caller ID & Block,COMMUNICATION,4.4,13.222101919341556,29.0,7.0,Free,0.0
Call Control - Call Blocker,COMMUNICATION,4.4,11.449186624003222,11.0,6.698970004336019,Free,0.0
Video Caller Id,COMMUNICATION,4.2,9.634758073001034,17.0,5.999999999999999,Free,0.0
Sync.ME – Caller ID & Block,COMMUNICATION,4.5,12.23436365416966,17.0,6.698970004336019,Free,0.0
Caller ID +,COMMUNICATION,4.0,9.158836529109067,118.0,5.999999999999999,Free,0.0
Yahoo Mail – Stay Organized,COMMUNICATION,4.3,15.247767756796991,16.0,8.0,Free,0.0
K-9 Mail,COMMUNICATION,4.2,11.389932631855782,5.1,6.698970004336019,Free,0.0
Email TypeApp - Mail App,COMMUNICATION,4.6,12.119283062124346,44.0,5.999999999999999,Free,0.0
All Email Providers,COMMUNICATION,4.1,9.94755228369823,7.3,5.999999999999999,Free,0.0
"Newton Mail - Email App for Gmail, Outlook, IMAP",COMMUNICATION,4.0,11.71664151861834,30.0,5.999999999999999,Free,0.0
GO Notifier,COMMUNICATION,4.2,11.73082328144437,695.0,7.0,Free,0.0
Mail1Click - Secure Mail,COMMUNICATION,4.1,5.541263545158426,1.6,4.0,Free,0.0
Daum Mail - Next Mail,COMMUNICATION,4.3,10.631519134949576,19.0,6.698970004336019,Free,0.0
imo free video calls and chat,COMMUNICATION,4.3,15.381203040134316,11.0,8.698970004336019,Free,0.0
Vonage Mobile® Call Video Text,COMMUNICATION,4.1,10.282197923335472,23.0,5.999999999999999,Free,0.0
JusTalk - Free Video Calls and Fun Video Chat,COMMUNICATION,4.6,12.160196232262647,26.0,6.698970004336019,Free,0.0
Calculator,DATING,2.6,4.04305126783455,6.2,2.9999999999999996,Paid,6.99
AMBW Dating App: Asian Men Black Women Interracial,DATING,3.5,0.6931471805599453,17.0,2.0,Paid,7.99
OkCupid Dating,DATING,4.1,12.562788588628429,15.0,7.0,Free,0.0
"Hily: Dating, Chat, Match, Meet & Hook up",DATING,4.1,7.846198815497425,56.0,5.0,Free,0.0
Hinge: Dating & Relationships,DATING,4.2,8.959183074206774,12.0,5.698970004336018,Free,0.0
Casual Dating & Adult Singles - Joyride,DATING,4.5,11.02901761855464,11.0,6.698970004336019,Free,0.0
BBW Dating & Plus Size Chat,DATING,4.4,9.443988555935478,29.0,5.999999999999999,Free,0.0
CMB Free Dating App,DATING,4.0,10.796407298087043,40.0,5.999999999999999,Free,0.0
eharmony - Online Dating App,DATING,3.1,10.35201215010474,53.0,6.698970004336019,Free,0.0
Free Dating App & Flirt Chat - Match with Singles,DATING,4.4,12.057920604506316,3.1,6.698970004336019,Free,0.0
"Chispa, the Dating App for Latino, Latina Singles",DATING,4.2,8.341648618901306,24.0,5.0,Free,0.0
Clover Dating App,DATING,4.1,9.361601165816767,23.0,5.698970004336018,Free,0.0
Black People Meet Singles Date,DATING,3.9,9.231318778361375,5.0,5.999999999999999,Free,0.0
Mingle2 - Free Online Dating & Singles Chat Rooms,DATING,4.3,10.520104599106125,44.0,5.999999999999999,Free,0.0
Free Dating App & Flirt Chat - Cheers,DATING,4.4,6.502790045915623,27.0,4.0,Free,0.0
stranger chat - anonymous chat,DATING,3.5,9.488123612248716,6.1,5.999999999999999,Free,0.0
Free Dating Hook Up Messenger,DATING,3.3,7.053585727193677,21.0,5.0,Free,0.0
Find Real Love — YouLove Premium Dating,DATING,4.5,12.267290032802917,11.0,7.0,Free,0.0
Once - Quality Matches Every day,DATING,4.4,12.314424682123954,21.0,5.999999999999999,Free,0.0
BLK - Swipe. Match. Chat.,DATING,4.1,7.633853559681768,24.0,5.0,Free,0.0
Cougar Dating Life : Date Older Women Sugar Mummy,DATING,3.9,7.404279118037268,31.0,5.698970004336018,Free,0.0
Howlr,DATING,3.9,4.653960350157523,27.0,3.6989700043360187,Free,0.0
Stranger Chat & Date,DATING,3.6,8.135639903354386,6.2,5.698970004336018,Free,0.0
RandoChat - Chat roulette,DATING,3.6,9.376363155800634,12.0,5.999999999999999,Free,0.0
BeWild Free Dating & Chat App,DATING,3.4,7.6004023345004,8.0,5.0,Free,0.0
"FastMeet: Chat, Dating, Love",DATING,4.2,10.023224234138462,5.9,5.999999999999999,Free,0.0
"Free Dating App - YoCutie - Flirt, Chat & Meet",DATING,4.1,11.489493057987106,7.9,5.999999999999999,Free,0.0
OurTime Dating for Singles 50+,DATING,3.4,7.831617276352611,5.0,5.0,Free,0.0
FarmersOnly Dating,DATING,3.0,7.044032897274685,1.4,5.0,Free,0.0
Dating for 50 plus Mature Singles – FINALLY,DATING,4.6,9.476236852356042,13.0,5.698970004336018,Free,0.0
Sudy – Meet Elite & Rich Single,DATING,4.1,9.756610356675369,40.0,5.698970004336018,Free,0.0
Christian Dating For Free App,DATING,3.9,9.073603848402712,13.0,5.698970004336018,Free,0.0
Just She - Top Lesbian Dating,DATING,1.9,6.859614903654202,19.0,5.0,Free,0.0
Single Parent Meet #1 Dating,DATING,3.5,7.860570785538664,5.0,5.698970004336018,Free,0.0
EliteSingles – Dating for Single Professionals,DATING,2.5,8.589885876809678,19.0,5.698970004336018,Free,0.0
Millionaire Match: Rich Singles Dating App,DATING,3.9,6.747586526829315,27.0,5.0,Free,0.0
InterracialCupid - Interracial Dating App,DATING,3.4,5.356586274672012,3.0,4.698970004336019,Free,0.0
Sugar Mommas Dating And Single Search,DATING,3.5,7.586803535162581,13.0,5.999999999999999,Free,0.0
"Hide App, Private Dating, Safe Chat - PrivacyHider",DATING,4.4,10.468971801605917,7.2,5.999999999999999,Free,0.0
"muzmatch: Muslim & Arab Singles, Marriage & Dating",DATING,3.8,8.549466751966532,25.0,5.0,Free,0.0
Sugar Daddy Dating App,DATING,2.5,5.6240175061873385,5.7,5.0,Free,0.0
Adult Dirty Emojis,DATING,2.8,4.382026634673881,5.5,4.0,Free,0.0
"Meet4U - Chat, Love, Singles!",DATING,4.2,10.597509350506733,6.5,5.999999999999999,Free,0.0
SnpCupid Dating,DATING,3.5,6.996681488176539,5.8,5.0,Free,0.0
Adult Dating - AdultFinder,DATING,3.3,7.3783837129967145,3.8,5.698970004336018,Free,0.0
Gay Sugar Daddy Dating & Hookup – Sudy Gay,DATING,4.1,7.701652362642226,41.0,5.0,Free,0.0
"Meet24 - Love, Chat, Singles",DATING,4.2,10.952226590708511,7.9,5.999999999999999,Free,0.0
BBWCupid - BBW Dating App,DATING,3.5,5.484796933490655,2.8,4.698970004336019,Free,0.0
ChatVideo Meet new people,DATING,4.2,11.066419588412538,20.0,6.698970004336019,Free,0.0
"TryDate - Free Online Dating App, Chat Meet Adults",DATING,4.4,8.973097896282471,15.0,5.698970004336018,Free,0.0
Black White Interracial Dating - Interracial Match,DATING,4.1,6.282266746896006,28.0,5.0,Free,0.0
"USA Singles Meet, Match and Date Free - Date",DATING,4.2,8.533853632309345,9.6,5.0,Free,0.0
FlirtChat - ♥Free Dating/Flirting App♥,DATING,4.3,7.795646536334594,13.0,5.698970004336018,Free,0.0
OkCupid Dating,DATING,4.1,12.562788588628429,15.0,7.0,Free,0.0
CMB Free Dating App,DATING,4.0,10.796407298087043,40.0,5.999999999999999,Free,0.0
"Hily: Dating, Chat, Match, Meet & Hook up",DATING,4.1,7.846198815497425,56.0,5.0,Free,0.0
Hinge: Dating & Relationships,DATING,4.2,8.959183074206774,12.0,5.698970004336018,Free,0.0
The League,DATING,3.0,6.729824070489475,9.4,5.0,Free,0.0
BBW Dating & Plus Size Chat,DATING,4.4,9.443988555935478,29.0,5.999999999999999,Free,0.0
Casual Dating & Adult Singles - Joyride,DATING,4.5,11.02901761855464,11.0,6.698970004336019,Free,0.0
EliteSingles – Dating for Single Professionals,DATING,2.5,8.589885876809678,19.0,5.698970004336018,Free,0.0
Clover Dating App,DATING,4.1,9.361601165816767,23.0,5.698970004336018,Free,0.0
"Herpes Dating: 1,000K+ Singles",DATING,4.0,6.6039438246004725,27.0,4.0,Free,0.0
Just She - Top Lesbian Dating,DATING,1.9,6.859614903654202,19.0,5.0,Free,0.0
Heart mill,DATING,3.3,8.440528106480752,45.0,5.0,Free,0.0
Once - Quality Matches Every day,DATING,4.4,12.314424682123954,21.0,5.999999999999999,Free,0.0
Sudy – Meet Elite & Rich Single,DATING,4.1,9.756610356675369,40.0,5.698970004336018,Free,0.0
"muzmatch: Muslim & Arab Singles, Marriage & Dating",DATING,3.8,8.549466751966532,25.0,5.0,Free,0.0
95Live -SG#1 Live Streaming App,DATING,4.1,8.507748732588238,15.0,5.999999999999999,Free,0.0
"Chispa, the Dating App for Latino, Latina Singles",DATING,4.2,8.341648618901306,24.0,5.0,Free,0.0
Find Real Love — YouLove Premium Dating,DATING,4.5,12.267290032802917,11.0,7.0,Free,0.0
Mutual - LDS Dating,DATING,3.7,7.271703706887368,38.0,4.698970004336019,Free,0.0
Cougar Dating Life : Date Older Women Sugar Mummy,DATING,3.9,7.405495663199472,31.0,5.698970004336018,Free,0.0
stranger chat - anonymous chat,DATING,3.5,9.488275092973083,6.1,5.999999999999999,Free,0.0
Millionaire Match: Rich Singles Dating App,DATING,3.9,6.748759547491679,27.0,5.0,Free,0.0
2RedBeans,DATING,4.0,5.820082930352362,32.0,4.0,Free,0.0
Dating for 50 plus Mature Singles – FINALLY,DATING,4.6,9.476466781462246,13.0,5.698970004336018,Free,0.0
"SweetRing - Meet, Match, Date",DATING,4.0,10.853174375028711,63.0,5.999999999999999,Free,0.0
"BiggerCity: Chat for gay bears, chubs & chasers",DATING,4.1,6.827629234502852,44.0,5.0,Free,0.0
SilverSingles: The 50+ Dating App,DATING,3.3,5.003946305945459,16.0,4.0,Free,0.0
Herpes Positive Singles Dating,DATING,4.4,5.288267030694535,28.0,4.0,Free,0.0
"FastMeet: Chat, Dating, Love",DATING,4.2,10.023268590855185,5.9,5.999999999999999,Free,0.0
Christian Dating For Free App,DATING,3.9,9.07371849443322,13.0,5.698970004336018,Free,0.0
Glam - Premium Dating App,DATING,4.3,10.050613617426421,9.0,5.698970004336018,Free,0.0
"iDates - Chats, Flirts, Dating, Love & Relations",DATING,3.4,9.53892443574839,20.0,5.698970004336018,Free,0.0
"Meet24 - Love, Chat, Singles",DATING,4.2,10.952261628023255,7.9,5.999999999999999,Free,0.0
Black White Interracial Dating - Interracial Match,DATING,4.1,6.285998094508865,28.0,5.0,Free,0.0
JustDating,DATING,4.0,9.50599061407714,49.0,5.698970004336018,Free,0.0
Interracial Match Dating App,DATING,3.6,4.962844630259907,27.0,4.0,Free,0.0
Russian Dating & Chat for Russian speaking RusDate,DATING,4.2,6.9650803456014065,18.0,5.0,Free,0.0
Sky People (SPI): A secure blind date through authentication by Seoul National University,DATING,3.5,6.795705775173514,14.0,5.0,Free,0.0
Sweet mi - unlimited hunnam hunting blind date,DATING,4.0,8.730851903519232,27.0,5.698970004336018,Free,0.0
Gay Sugar Daddy Dating & Hookup – Sudy Gay,DATING,4.1,7.701652362642226,41.0,5.0,Free,0.0
Mingle - Online Dating App to Chat & Meet People,DATING,4.1,9.621190952360685,38.0,5.999999999999999,Free,0.0
Adult Dirty Emojis,DATING,2.8,4.382026634673881,5.5,4.0,Free,0.0
BBW Dating & Curvy Singles Chat- LargeFriends,DATING,4.4,5.384495062789089,27.0,4.0,Free,0.0
"Hide App, Private Dating, Safe Chat - PrivacyHider",DATING,4.4,10.468943396953234,7.2,5.999999999999999,Free,0.0
Hitwe - meet people and chat,DATING,4.2,12.404718565243984,21.0,7.0,Free,0.0
A hundred,DATING,4.1,5.4638318050256105,8.8,4.0,Free,0.0
JustSayHi- Dating App. Chat & Meet Singles Nearby,DATING,4.2,8.54714026778419,38.0,5.0,Free,0.0
WannaMeet – Dating & Chat App,DATING,4.1,8.81001204797317,11.0,5.999999999999999,Free,0.0
"Meet4U - Chat, Love, Singles!",DATING,4.2,10.597609258092302,6.5,5.999999999999999,Free,0.0
Luxy Pro- Elite Dating Single,DATING,3.9,6.60934924316738,26.0,4.698970004336019,Free,0.0
Dating Network,DATING,4.0,5.231108616854587,19.0,4.0,Free,0.0
"Chatting - Free chat, random chat, boyfriend, girlfriend",DATING,4.2,7.826443135456014,6.1,5.698970004336018,Free,0.0
"iPair-Meet, Chat, Dating",DATING,4.5,12.117164926164834,77.0,6.698970004336019,Free,0.0
"Meet, chat & date. Free dating app - Chocolate app",DATING,3.9,9.066585468331045,9.5,5.999999999999999,Free,0.0
Transenger – Ts Dating and Chat for Free,DATING,3.6,2.0794415416798357,14.0,2.9999999999999996,Free,0.0
O-Star,DATING,4.4,4.07753744390572,38.0,3.6989700043360187,Free,0.0
Free Cam Girls - Live Webcam,DATING,3.5,3.5553480614894135,16.0,2.9999999999999996,Free,0.0
Cardi B Live Stream Video Chat - Prank,DATING,4.4,3.332204510175204,3.4,2.6989700043360183,Free,0.0
Live Girls Talk - Free Video Chat,DATING,4.8,4.8283137373023015,4.7,3.6989700043360187,Free,0.0
Live Talk - Free Text and Video Chat,DATING,4.6,5.220355825078324,5.0,4.0,Free,0.0
Chat Kids - Chat Room For Kids,DATING,4.7,1.791759469228055,4.9,2.0,Free,0.0
Girls Live Chat - Free Text & Video Chat,DATING,4.8,4.700480365792417,4.9,4.0,Free,0.0
MouseMingle,DATING,2.7,1.0986122886681098,3.9,2.0,Free,0.0
American Girls Mobile Numbers,DATING,5.0,1.6094379124341003,4.4,2.9999999999999996,Free,0.0
FREE VIDEO CHAT - LIVE VIDEO AND TEXT CHAT,DATING,4.8,4.430816798843313,4.5,2.9999999999999996,Free,0.0
Awake Dating,DATING,5.0,0.6931471805599453,70.0,2.0,Free,0.0
Live Chat - Free Video Chat Rooms,DATING,4.8,2.995732273553991,4.9,2.6989700043360183,Free,0.0
FREE LIVE TALK,DATING,4.9,6.654152520183219,4.9,3.6989700043360187,Free,0.0
Random Chat App with Strangers,DATING,3.0,0.6931471805599453,16.0,2.0,Free,0.0
Live Chat - Free Video Talk,DATING,4.7,2.6390573296152584,21.0,3.6989700043360187,Free,0.0
House party - live chat,DATING,1.0,0.0,9.2,1.0,Free,0.0
Spine- The dating app,DATING,5.0,1.6094379124341003,9.3,2.6989700043360183,Free,0.0
Online Chat Girls Meet,DATING,4.7,2.8903717578961645,5.0,2.6989700043360183,Free,0.0
Girls Live Talk - Free Text and Video Chat,DATING,5.0,1.791759469228055,5.0,2.0,Free,0.0
Online Girls Chat Group,DATING,5.0,1.6094379124341003,5.0,2.0,Free,0.0
UK Girls Mobile Numbers,DATING,3.0,0.0,5.5,2.6989700043360183,Free,0.0
chat saudi arabia,DATING,4.1,2.3978952727983707,11.0,2.9999999999999996,Free,0.0
Speeding Joyride & Car Meet App,DATING,5.0,1.0986122886681098,25.0,2.0,Free,0.0
LOBSTR - go on a lunch date,DATING,3.7,4.61512051684126,15.0,4.0,Free,0.0
Titanic App - Feminist Dating Application,DATING,4.5,4.787491742782046,10.0,2.6989700043360183,Free,0.0
French Chat Room,DATING,4.2,3.1780538303479458,4.9,2.9999999999999996,Free,0.0
Halalguur,DATING,4.3,1.791759469228055,9.0,2.0,Free,0.0
95Live -SG#1 Live Streaming App,DATING,4.1,8.507950610049305,15.0,5.999999999999999,Free,0.0
Just She - Top Lesbian Dating,DATING,1.9,6.860663671448287,19.0,5.0,Free,0.0
"Hily: Dating, Chat, Match, Meet & Hook up",DATING,4.1,7.847762537473608,56.0,5.0,Free,0.0
O-Star,DATING,4.4,4.07753744390572,38.0,3.6989700043360187,Free,0.0
Black People Meet Singles Date,DATING,3.9,9.231318778361375,5.0,5.999999999999999,Free,0.0
Howlr,DATING,3.9,4.653960350157523,27.0,3.6989700043360187,Free,0.0
Cardi B Live Stream Video Chat - Prank,DATING,4.4,3.332204510175204,3.4,2.6989700043360183,Free,0.0
Chat Kids - Chat Room For Kids,DATING,4.7,1.791759469228055,4.9,2.0,Free,0.0
"muzmatch: Muslim & Arab Singles, Marriage & Dating",DATING,3.8,8.550241045462437,25.0,5.0,Free,0.0
BBW Dating & Plus Size Chat,DATING,4.4,9.444067716830038,29.0,5.999999999999999,Free,0.0
"2Date Dating App, Love and matching",DATING,4.4,10.63597563133453,8.1,5.698970004336018,Free,0.0
Transenger – Ts Dating and Chat for Free,DATING,3.6,2.0794415416798357,14.0,2.9999999999999996,Free,0.0
BBW Dating & Curvy Singles Chat- LargeFriends,DATING,4.4,5.384495062789089,27.0,4.0,Free,0.0
MouseMingle,DATING,2.7,1.0986122886681098,3.9,2.0,Free,0.0
FlirtChat - ♥Free Dating/Flirting App♥,DATING,4.3,7.796880342783522,13.0,5.698970004336018,Free,0.0
Live Talk - Free Text and Video Chat,DATING,4.6,5.220355825078324,5.0,4.0,Free,0.0
Adult Dirty Emojis,DATING,2.8,4.382026634673881,5.5,4.0,Free,0.0
Free Cam Girls - Live Webcam,DATING,3.5,3.5553480614894135,16.0,2.9999999999999996,Free,0.0
Teenage Chat & Dating,DATING,3.4,1.6094379124341003,14.0,2.6989700043360183,Free,0.0
Live Girls Talk - Free Video Chat,DATING,4.8,4.8283137373023015,4.7,3.6989700043360187,Free,0.0
Girls Online Talk - Free Text and Video Chat,DATING,4.7,6.673297967767654,3.7,4.0,Free,0.0
Girls Live Chat - Free Text & Video Chat,DATING,4.8,4.700480365792417,4.9,4.0,Free,0.0
Online Girls Chat,DATING,4.8,8.579792333172758,3.5,4.698970004336019,Free,0.0
LIVE VIDEO TALK,DATING,4.7,6.169610732491456,4.5,4.0,Free,0.0
SkyLove – Dating and chat,DATING,3.5,4.23410650459726,36.0,3.6989700043360187,Free,0.0
Free Live Talk-Video Call,DATING,4.7,5.062595033026967,4.5,4.0,Free,0.0
FindLoving,DATING,3.8,3.1780538303479458,19.0,2.9999999999999996,Free,0.0
Sugar Daddies Dating App,DATING,2.9,3.970291913552122,14.0,4.0,Free,0.0
"iPair-Meet, Chat, Dating",DATING,4.5,12.117164926164834,77.0,6.698970004336019,Free,0.0
Free Dating Hook Up Messenger,DATING,3.3,7.053585727193677,21.0,5.0,Free,0.0
"Free Dating App - YoCutie - Flirt, Chat & Meet",DATING,4.1,11.489646602563958,7.9,5.999999999999999,Free,0.0
TED,EDUCATION,4.6,12.111173881082943,18.0,7.0,Free,0.0
English Communication - Learn English for Chinese (Learn English for Chinese),EDUCATION,4.7,7.841492924460013,18.0,5.0,Free,0.0
Khan Academy,EDUCATION,4.6,11.354808596873092,21.0,6.698970004336019,Free,0.0
Learn English with Wlingua,EDUCATION,4.7,12.658100041107037,3.3,7.0,Free,0.0
Princess Coloring Book,EDUCATION,4.5,9.187071745036828,39.0,6.698970004336019,Free,0.0
Learn Spanish - Español,EDUCATION,4.7,10.384245644679723,3.2,5.999999999999999,Free,0.0
English Grammar Test,EDUCATION,4.8,8.312626025674962,5.1,5.698970004336018,Free,0.0
Speed Reading,EDUCATION,4.6,9.269646477873591,11.0,5.698970004336018,Free,0.0
English for beginners,EDUCATION,4.6,9.140025198061156,27.0,5.999999999999999,Free,0.0
Flame - درب عقلك يوميا,EDUCATION,4.6,10.934267010894981,37.0,5.999999999999999,Free,0.0
